gene	entrez_id	chromosome	start_position	end_position	prop_express	selected.Astro	selected.Exc	selected.Inh	selected.Micro	selected.Oligo	selected.OPC
AKAP9	10142	7	91940867	92110673	0.974291066468574	0	0	0	0	0	0
AKIP1	56672	11	8911118	8920079	0.288676442090304	0	0	0	0	0	0
AKIRIN2	55122	6	87674860	87702267	0.248304373102513	0	0	0	0	0	0
AKNAD1	254268	1	108815898	108858242	0.0277113881532201	0	0	0	0	0	0
AKR1A1	10327	1	45550783	45570051	0.2493378980686	0	0	0	0	0	0
AKR1B15	441282	7	134546245	134579861	0.0125314902138105	0	0	0	0	0	0
AKR1B1P1	401982	1	224574401	224575588	0.0295200568438731	0	0	0	0	0	0
AKR1B1P2	236	3	74135927	74137588	0.0147277307667463	0	0	0	0	0	0
AKR1B1P3	729347	11	16483362	16484709	0.0352044441573542	0	0	0	0	0	0
AKR1B1P7	126242	19	33360126	33361465	0.020089141528325	0	0	0	0	0	0
AKR1C1	1645	10	4963262	4977966	0.144176732769201	0	0	0	0	0	0
AKR1C6P	389932	10	4871667	4916273	0.0284865318777857	0	0	0	0	0	0
AKR1D1	6718	7	138076432	138118304	0.0151798979394096	0	0	0	0	0	0
AKR1D1P1	80701	1	167519550	167536087	0.152057360635618	0	0	0	0	0	0
AKR1E2	83592	10	4824560	4854131	0.198759770040695	0	0	0	0	0	0
AKR7A2	8574	1	19302708	19312146	0.190362379691234	0	0	0	0	0	0
AKR7A2P1	246182	1	112923350	112924673	0.0224791680124023	0	0	0	0	0	0
AKR7A3	22977	1	19274325	19289346	0.0567792778244299	0	0	0	0	0	0
AKT1	207	14	104769349	104795743	0.112654221303533	0	0	0	0	0	0
AKT1S1	84335	19	49869033	49878356	0.139719656352949	0	0	0	0	0	0
AKTIP	64400	16	53491280	53504411	0.374975776758607	0	0	0	0	0	0
ALAD	210	9	113386312	113401338	0.414572702021833	0	0	0	0	0	0
ALAS1	211	3	52198083	52214327	0.193010787416834	0	0	0	0	0	0
ALB	213	4	73404255	73421412	0.0275821975324591	0	0	0	0	0	0
ALDH16A1	126133	19	49453216	49471050	0.105613332472063	0	0	0	0	0	0
ALDH18A1	5832	10	95605929	95656810	0.172211097474323	0	0	0	0	0	0
ALDH1A2	8854	15	57953424	58065923	0.0406304502293134	0	0	0	0	0	0
ALDH1B1	219	9	38392664	38398665	0.026871649118274	0	0	0	0	0	0
ALDH1L2	160428	12	105019784	105084583	0.377301207932304	0	0	0	0	0	0
ALDH3A1	218	17	19737984	19748433	0.0233835023577288	0	0	0	0	0	0
ALDH3B1	221	11	68008547	68029282	0.0159550416639752	0	0	0	0	0	0
ALDH6A1	4329	14	74057662	74084493	0.184290420515471	0	0	0	0	0	0
ALDH7A1P1	541	5	77290184	77291994	0.0813254957690072	0	0	0	0	0	0
ALDH8A1	64577	6	134917390	134950122	0.238873457786965	0	0	0	0	0	0
ALDH9A1	223	1	165662212	165698663	0.133583101866804	0	0	0	0	0	0
ALDOAP1	391538	3	52193045	52194991	0.0301660099476778	0	0	0	0	0	0
ALDOAP2	228	10	125666680	125668056	0.123377042826691	0	0	0	0	0	0
ALDOB	229	9	101420560	101435780	0.0804857567340611	0	0	0	0	0	0
ALG1	56052	16	5071809	5087379	0.119436728893482	0	0	0	0	0	0
ALG10	84920	12	34022281	34028302	0.0784187068018862	0	0	0	0	0	0
ALG10B	144245	12	38316686	38329726	0.144758090562625	0	0	0	0	0	0
ALG11	440138	13	52012387	52029648	0.259931528970997	0	0	0	0	0	0
ALG12	79087	22	49859147	49918458	0.172340288095084	0	0	0	0	0	0
ALG13	79868	X	111680742	111764164	0.613009495510626	0	0	0	0	0	0
ALG14	199857	1	94981565	95072964	0.243136748272075	0	0	0	0	0	0
ALG1L	200810	3	125928840	125952098	0.0204767133906078	0	0	0	0	0	0
ALG1L12P	100421097	8	12421019	12426274	0.162973968089917	0	0	0	0	0	0
ALG1L15P	730086	3	156044129	156044950	0.0118209417996253	0	0	0	0	0	0
ALG1L3P	100132066	4	9702844	9710812	0.0306827724307215	0	0	0	0	0	0
ALG1L5P	647415	7	6923812	6931831	0.0304889864995801	0	0	0	0	0	0
ALG1L6P	339879	3	75415067	75424731	0.054712227892255	0	0	0	0	0	0
ALG1L7P	728263	4	3935446	3945048	0.0286157224985466	0	0	0	0	0	0
ALG1L8P	645015	11	67785270	67793345	0.0457980750597507	0	0	0	0	0	0
ALG1L9P	285407	11	71794363	71813859	0.157289580776436	0	0	0	0	0	0
ALG2	85365	9	99216425	99221964	0.229184161229895	0	0	0	0	0	0
ALG3	10195	3	184242329	184249525	0.135068794005555	0	0	0	0	0	0
ALG5	29880	13	36949770	36999367	0.316258639622763	0	0	0	0	0	0
ALG6	29929	1	63367590	63438562	0.387248885730896	0	0	0	0	0	0
ALG8	79053	11	78100942	78139660	0.401201472773077	0	0	0	0	0	0
ALG9	79796	11	111782195	111871581	0.313610231897164	0	0	0	0	0	0
ALKBH1	8846	14	77672406	77708032	0.0919837219817841	0	0	0	0	0	0
ALKBH2	121642	12	109088188	109093631	0.0847490472191719	0	0	0	0	0	0
ALKBH3	221120	11	43880807	43920275	0.163038563400297	0	0	0	0	0	0
ALKBH3-AS1	100507300	11	43909289	43920944	0.0407596408500743	0	0	0	0	0	0
ALKBH4	54784	7	102456220	102464874	0.107292810541955	0	0	0	0	0	0
ALKBH5	54890	17	18183553	18209954	0.285963439054325	0	0	0	0	0	0
ALKBH6	84964	19	36009116	36014243	0.499257153930625	0	0	0	0	0	0
ALKBH7	84266	19	6372433	6375250	0.155545507396163	0	0	0	0	0	0
ALKBH8	91801	11	107502726	107565737	0.205865254182546	0	0	0	0	0	0
ALLC	55821	2	3658184	3702671	0.0251275757380014	0	0	0	0	0	0
ALMS1	7840	2	73385758	73609919	0.429881790582004	0	0	0	0	0	0
ALMS1-IT1	100874291	2	73457103	73459482	0.0461856469220335	0	0	0	0	0	0
ALMS1P	200420	2	73644919	73685572	0.107809573024998	0	0	0	0	0	0
ALOX12B	242	17	8072636	8087703	0.0322976551902332	0	0	0	0	0	0
ALOX12P1	243	17	30529673	30542433	0.0809379239067244	0	0	0	0	0	0
ALOX12P2	245	17	6853576	6900349	0.13984884697371	0	0	0	0	0	0
ALOX15	246	17	4630919	4641665	0.0314579161552871	0	0	0	0	0	0
ALOX15B	247	17	8039040	8049134	0.0102706543504942	0	0	0	0	0	0
ALOX15P1	100652883	17	6657719	6661382	0.0261611007040889	0	0	0	0	0	0
ALOX15P2	642959	9	92913159	92921557	0.0337187520186034	0	0	0	0	0	0
ALOXE3	59344	17	8095900	8118916	0.0315871067760481	0	0	0	0	0	0
ALPK2	115701	18	58481247	58629188	0.0233189070473484	0	0	0	0	0	0
ALPK3	57538	15	84816680	84873482	0.0616239261029649	0	0	0	0	0	0
ALS2CR12	130540	2	201288271	201357398	0.210839093081842	0	0	0	0	0	0
ALYREF	10189	17	81887835	81891622	0.053743298236548	0	0	0	0	0	0
AMACR	23600	5	33986986	34008115	0.0253213616691428	0	0	0	0	0	0
AMBRA1	55626	11	46396412	46594069	0.248433563723274	0	0	0	0	0	0
AMDHD2	51005	16	2520362	2530954	0.0797106130094955	0	0	0	0	0	0
AMER1	139285	X	64185117	64206398	0.0440540016794781	0	0	0	0	0	0
AMER3	205147	2	130755504	130768134	0.148052451392029	0	0	0	0	0	0
AMIGO2	347902	12	47075707	47080826	0.0633034041728571	0	0	0	0	0	0
AMIGO3	386724	3	49716834	49719805	0.0587817324462244	0	0	0	0	0	0
AMMECR1	9949	X	110194186	110440233	0.332536657838641	0	0	0	0	0	0
AMMECR1L	83607	2	127861630	127888570	0.373037917447193	0	0	0	0	0	0
AMN1	196394	12	31671137	31730392	0.519863057941993	0	0	0	0	0	0
AMPH	273	7	38383694	38631567	0.69943802079969	0	0	0	0	0	0
AMT	275	3	49416778	49422678	0.299011691751179	0	0	0	0	0	0
AMY1B	277	1	103687415	103696452	0.0597506621019314	0	0	0	0	0	0
AMY2A	279	1	103617332	103625780	0.150377882565726	0	0	0	0	0	0
AMYP1	281	1	103713720	103719903	0.010529035592016	0	0	0	0	0	0
AMZ2P1	201283	17	64966550	64975585	0.481493443575996	0	0	0	0	0	0
ANAPC1	64682	2	111767637	111884186	0.362379691234416	0	0	0	0	0	0
ANAPC10	10393	4	144967117	145098541	0.286867773399651	0	0	0	0	0	0
ANAPC10P1	729198	1	52253567	52254395	0.0950842968800465	0	0	0	0	0	0
ANAPC11	51529	17	81890790	81900533	0.40449583360248	0	0	0	0	0	0
ANAPC13	25847	3	134477704	134486023	0.299786835475744	0	0	0	0	0	0
ANAPC15	25906	11	72109587	72112776	0.289386990504489	0	0	0	0	0	0
ANAPC16	119504	10	72216000	72235860	0.647245010012273	0	0	0	0	0	0
ANAPC1P1	100286979	2	86861825	86895042	0.0155674698016924	0	0	0	0	0	0
ANAPC4	29945	4	25377226	25418498	0.657644854983528	0	0	0	0	0	0
ANAPC7	51434	12	110372900	110403730	0.539370841676894	0	0	0	0	0	0
ANGEL2	90806	1	212992182	213015875	0.469349525224469	0	0	0	0	0	0
ANGPT1	284	8	107249482	107498026	0.027840578773981	0	0	0	0	0	0
ANGPTL1	9068	1	178849535	178871353	0.0908856017053162	0	0	0	0	0	0
ANGPTL3	27329	1	62597487	62606305	0.0628512370001938	0	0	0	0	0	0
ANGPTL5	253935	11	101890674	101916715	0.0462502422324139	0	0	0	0	0	0
ANGPTL6	83854	19	10092337	10106209	0.0830695691492798	0	0	0	0	0	0
ANGPTL7	10218	1	11189289	11195981	0.0122731089722886	0	0	0	0	0	0
ANK2	287	4	112818083	113383740	0.945093986176604	0	0	0	0	0	0
ANKDD1B	728780	5	75611218	75671846	0.172921645888509	0	0	0	0	0	0
ANKEF1	63926	20	10034999	10056764	0.0686648149344358	0	0	0	0	0	0
ANKFN1	162282	17	55965604	56511407	0.0482526968542084	0	0	0	0	0	0
ANKFY1	51479	17	4163371	4264008	0.573993928040824	0	0	0	0	0	0
ANKHD1	54882	5	140401814	140539856	0.304243911891997	0	0	0	0	0	0
ANKHD1-EIF4EBP3	404734	5	140401814	140549578	0.0602674245849751	0	0	0	0	0	0
ANKK1	255239	11	113386038	113400418	0.0205413087009883	0	0	0	0	0	0
ANKLE1	126549	19	17281645	17287646	0.0759640850074285	0	0	0	0	0	0
ANKLE2	23141	12	132725667	132761888	0.393773012079323	0	0	0	0	0	0
ANKMY1	51281	2	240479422	240561068	0.101802209159615	0	0	0	0	0	0
ANKRA2	57763	5	73552200	73565705	0.460370777081584	0	0	0	0	0	0
ANKRD1	27063	10	90912100	90921275	0.0228021445643046	0	0	0	0	0	0
ANKRD11	29123	16	89267619	89490574	0.782959757121633	0	0	0	0	0	0
ANKRD13B	124930	17	29593509	29614761	0.389703507525354	0	0	0	0	0	0
ANKRD13C	81573	1	70259002	70354788	0.477165557780505	0	0	0	0	0	0
ANKRD13D	338692	11	67289291	67302484	0.450810671145275	0	0	0	0	0	0
ANKRD16	54522	10	5861726	5889897	0.225179251986306	0	0	0	0	0	0
ANKRD18DP	348840	3	198057531	198080671	0.1550933402235	0	0	0	0	0	0
ANKRD19P	138649	9	92809611	92838457	0.519863057941993	0	0	0	0	0	0
ANKRD2	26287	10	97572441	97583884	0.0457980750597507	0	0	0	0	0	0
ANKRD20A1	84210	9	67859286	67902394	0.692978489761643	0	0	0	0	0	0
ANKRD20A11P	391267	21	13943769	13980444	0.251534138621536	0	0	0	0	0	0
ANKRD20A16P	100421427	21	8877128	8880976	0.380337187520186	0	0	0	0	0	0
ANKRD20A17P	100421363	4	49502148	49506025	0.226148181642013	0	0	0	0	0	0
ANKRD20A18P	391269	21	14064219	14069088	0.10522576060978	0	0	0	0	0	0
ANKRD20A19P	400110	13	23907284	23949315	0.0279051740843615	0	0	0	0	0	0
ANKRD20A2	441430	9	40223078	40282461	0.312576706931077	0	0	0	0	0	0
ANKRD20A20P	728788	9	64410782	64436159	0.646211485046186	0	0	0	0	0	0
ANKRD20A3	441425	9	66104344	66153187	0.373102512757574	0	0	0	0	0	0
ANKRD20A4	728747	9	64369563	64412691	0.605710225437633	0	0	0	0	0	0
ANKRD20A5P	440482	18	14179097	14227050	0.688456818035011	0	0	0	0	0	0
ANKRD20A6P	728157	Y	11173618	11174439	0.0237064789096312	0	0	0	0	0	0
ANKRD20A7P	653436	9	42852563	42895739	0.731154318196499	0	0	0	0	0	0
ANKRD20A8P	729171	2	94760928	94857075	0.508817259866934	0	0	0	0	0	0
ANKRD20A9P	284232	13	18834403	18871969	0.28253988760416	0	0	0	0	0	0
ANKRD23	200539	2	96837914	96844021	0.270202183321491	0	0	0	0	0	0
ANKRD26	22852	10	26966584	27100498	0.94044312382921	0	0	0	0	0	0
ANKRD26P2	646929	13	38909228	38936204	0.0638847619662812	0	0	0	0	0	0
ANKRD26P3	100101938	13	19262800	19344973	0.176216006717912	0	0	0	0	0	0
ANKRD26P4	100873882	13	31311285	31312928	0.0218978102189781	0	0	0	0	0	0
ANKRD30B	374860	18	14748160	14855465	0.430269362444287	0	0	0	0	0	0
ANKRD30BL	554226	2	132147591	132257969	0.34074026225696	0	0	0	0	0	0
ANKRD30BP1	642460	21	13383842	13427775	0.284219365674052	0	0	0	0	0	0
ANKRD30BP2	149992	21	13038166	13118251	0.0474129578192623	0	0	0	0	0	0
ANKRD30BP3	338579	10	45154662	45186041	0.0207350946321297	0	0	0	0	0	0
ANKRD31	256006	5	75068297	75236887	0.101220851366191	0	0	0	0	0	0
ANKRD34A	284615	1	145959441	145964591	0.147794070150507	0	0	0	0	0	0
ANKRD34B	340120	5	80556755	80572753	0.0242878367030554	0	0	0	0	0	0
ANKRD34C	390616	15	79282804	79298239	0.143659970286157	0	0	0	0	0	0
ANKRD34C-AS1	729911	15	79191707	79283945	0.280860409534268	0	0	0	0	0	0
ANKRD35	148741	1	145866560	145885866	0.079775208319876	0	0	0	0	0	0
ANKRD36	375248	2	97113186	97264521	0.987856081648472	0	0	0	0	0	0
ANKRD36B	57730	2	97492663	97590245	0.97506621019314	0	0	0	0	0	0
ANKRD36BP1	84832	1	168245565	168247430	0.0162134229054971	0	0	0	0	0	0
ANKRD36C	400986	2	95827619	95992320	0.985724436405917	0	0	0	0	0	0
ANKRD36P1	100132420	Y	26409520	26439003	0.161100704088883	0	0	0	0	0	0
ANKRD37	353322	4	185396686	185400243	0.128673858277889	0	0	0	0	0	0
ANKRD39	51239	2	96847985	96858019	0.373748465861378	0	0	0	0	0	0
ANKRD42	338699	11	83193739	83256099	0.401589044635359	0	0	0	0	0	0
ANKRD44-IT1	101927547	2	197250858	197302519	0.0332665848459402	0	0	0	0	0	0
ANKRD45	339416	1	173608336	173705267	0.0767392287319941	0	0	0	0	0	0
ANKRD46	157567	8	100509752	100559786	0.31722756927847	0	0	0	0	0	0
ANKRD52	283373	12	56237807	56258359	0.424649570441186	0	0	0	0	0	0
ANKRD53	79998	2	70977210	70986674	0.0270654350494154	0	0	0	0	0	0
ANKRD54	129138	22	37830854	37848621	0.356953685162457	0	0	0	0	0	0
ANKRD57P1	100131984	Y	11167992	11169160	0.0188618306310962	0	0	0	0	0	0
ANKRD6	22881	6	89433178	89633834	0.27698469091144	0	0	0	0	0	0
ANKRD60	140731	20	58216126	58228653	0.0131128480072347	0	0	0	0	0	0
ANKRD61	100310846	7	6031376	6036552	0.0285511271881661	0	0	0	0	0	0
ANKRD63	100131244	15	40278369	40282987	0.0117563464892449	0	0	0	0	0	0
ANKRD7	56311	7	118224658	118242731	0.122020541308701	0	0	0	0	0	0
ANKS1A	23294	6	34889261	35098010	0.537174601123958	0	0	0	0	0	0
ANKS3	124401	16	4696510	4734377	0.541179510367547	0	0	0	0	0	0
ANKS4B	257629	16	21233695	21252429	0.0400490924358892	0	0	0	0	0	0
ANKS6	203286	9	98732009	98796531	0.406175311672373	0	0	0	0	0	0
ANKZF1	55139	2	219229757	219236669	0.517537626768297	0	0	0	0	0	0
ANO10	55129	3	43366326	43691594	0.442154899554292	0	0	0	0	0	0
ANO2	57101	12	5560241	5948791	0.0204767133906078	0	0	0	0	0	0
ANO5	203859	11	22192513	22283367	0.681222143272398	0	0	0	0	0	0
ANO7	50636	2	241188509	241239595	0.0846844519087914	0	0	0	0	0	0
ANO7P1	101927546	1	16215907	16227036	0.0116917511788644	0	0	0	0	0	0
ANP32A	8125	15	68778535	68820922	0.302952005684387	0	0	0	0	0	0
ANP32A-IT1	80035	15	68803821	68807101	0.0821652348039532	0	0	0	0	0	0
ANP32AP1	723972	15	35237326	35238063	0.0145339448356049	0	0	0	0	0	0
ANP32B	10541	9	97983207	98015943	0.132032814417673	0	0	0	0	0	0
ANP32C	23520	4	164197007	164197711	0.0266132678767521	0	0	0	0	0	0
ANXA2	302	15	60347151	60397986	0.0242232413926749	0	0	0	0	0	0
ANXA2P1	303	4	153307469	153308811	0.0136942058006589	0	0	0	0	0	0
ANXA2P2	304	9	33624225	33625534	0.0150507073186487	0	0	0	0	0	0
ANXA2P3	305	10	64825528	64826877	0.0279697693947419	0	0	0	0	0	0
ANXA3	306	4	78551588	78610451	0.0145985401459854	0	0	0	0	0	0
ANXA6	309	5	151100706	151157882	0.4986757961372	0	0	0	0	0	0
ANXA7	310	10	73375431	73414083	0.475809056262515	0	0	0	0	0	0
ANXA8	653145	10	47467993	47993768	0.0268070538078935	0	0	0	0	0	0
ANXA9	8416	1	150982023	150996063	0.0143401589044635	0	0	0	0	0	0
AOC2	314	17	42844592	42850707	0.0718945804534591	0	0	0	0	0	0
AOC3	8639	17	42851123	42858130	0.0127252761449519	0	0	0	0	0	0
AOC4P	90586	17	42867145	42869217	0.010658226212777	0	0	0	0	0	0
AOX1	316	2	200585952	200682241	0.0108520121439184	0	0	0	0	0	0
AP1AR	55435	4	112231737	112272715	0.274142497254699	0	0	0	0	0	0
AP1M1	8907	19	16197854	16235345	0.30327498223629	0	0	0	0	0	0
AP1S1	1174	7	101154405	101161276	0.303533363477812	0	0	0	0	0	0
AP1S3	130340	2	223755330	223837602	0.273496544150895	0	0	0	0	0	0
AP2A1	160	19	49766923	49807112	0.398682255668239	0	0	0	0	0	0
AP2A2	161	11	925809	1012245	0.787352238227505	0	0	0	0	0	0
AP2M1	1173	3	184174846	184184091	0.796718558232672	0	0	0	0	0	0
AP2S1	1175	19	46838158	46850995	0.404043666429817	0	0	0	0	0	0
AP3B2	8120	15	82659281	82709908	0.726826432401008	0	0	0	0	0	0
AP3D1	8943	19	2100988	2151620	0.608746205025515	0	0	0	0	0	0
AP3M1	26985	10	74120257	74151068	0.284090175053291	0	0	0	0	0	0
AP3S1	1176	5	115841922	115914081	0.733544344680576	0	0	0	0	0	0
AP3S2	10239	15	89830599	89894385	0.0648536916219882	0	0	0	0	0	0
AP4B1	10717	1	113894748	113905206	0.483883470060074	0	0	0	0	0	0
AP4B1-AS1	100287722	1	113812612	113901237	0.0830049738388993	0	0	0	0	0	0
AP4E1	23431	15	50908625	51005900	0.417027323816291	0	0	0	0	0	0
AP4S1	11154	14	31025106	31096450	0.464892448808217	0	0	0	0	0	0
AP5B1	91056	11	65773898	65780591	0.136425295523545	0	0	0	0	0	0
AP5M1	55745	14	57268888	57298742	0.48065370454105	0	0	0	0	0	0
AP5S1	55317	20	3820524	3825307	0.103352496608746	0	0	0	0	0	0
AP5Z1	9907	7	4775631	4794395	0.297461404302048	0	0	0	0	0	0
APBA1	320	9	69427532	69673617	0.368710031651702	0	0	0	0	0	0
APBA3	9546	19	3750773	3761698	0.150377882565726	0	0	0	0	0	0
APCDD1L-AS1	149773	20	58515379	58619892	0.010658226212777	0	0	0	0	0	0
APEH	327	3	49673130	49683504	0.443059233899619	0	0	0	0	0	0
APEX1	328	14	20455131	20457772	0.474064982882243	0	0	0	0	0	0
APEX2	27301	X	55000323	55007873	0.0313933208449067	0	0	0	0	0	0
APH1A	51107	1	150265399	150269209	0.134487436212131	0	0	0	0	0	0
APH1B	83464	15	63277519	63309126	0.244428654479685	0	0	0	0	0	0
API5	8539	11	43311955	43344530	0.491118144822686	0	0	0	0	0	0
API5P1	642812	X	116104366	116108497	0.151476002842194	0	0	0	0	0	0
API5P2	728664	2	177994817	177998877	0.0138233964214198	0	0	0	0	0	0
APITD1	378708	1	10430102	10442815	0.0598152574123119	0	0	0	0	0	0
APOA1	335	11	116835751	116837647	0.114785866546089	0	0	0	0	0	0
APOBEC2	10930	6	41053201	41064891	0.049027840578774	0	0	0	0	0	0
APOBEC3A	200315	22	38957522	38963183	0.0133712292487565	0	0	0	0	0	0
APOBEC3D	140564	22	39021113	39033251	0.0342355145016472	0	0	0	0	0	0
APOBEC3F	200316	22	39040604	39055972	0.0468961953362186	0	0	0	0	0	0
APOBEC4	403314	1	183646275	183653313	0.0552935856856792	0	0	0	0	0	0
APOC1P1	342	19	44926803	44931386	0.023964860151153	0	0	0	0	0	0
APOF	319	12	56360571	56362799	0.0316517020864285	0	0	0	0	0	0
APOL1	8542	22	36253071	36267531	0.0510302952005684	0	0	0	0	0	0
APOL5	80831	22	35708424	35730325	0.010529035592016	0	0	0	0	0	0
APOL6	80830	22	35648360	35668409	0.0465732187843163	0	0	0	0	0	0
APOM	55937	6	31652410	31658210	0.0115625605581035	0	0	0	0	0	0
APOO	79135	X	23833348	23907940	0.359989664750339	0	0	0	0	0	0
APOOL	139322	X	85003892	85093317	0.379045281312577	0	0	0	0	0	0
APOOP3	100131528	12	65134661	65135560	0.0171177572508236	0	0	0	0	0	0
APOOP5	644649	16	59754132	59755191	0.0153090885601705	0	0	0	0	0	0
APOPT1	84334	14	103562957	103592187	0.352173632194303	0	0	0	0	0	0
APPBP2	10513	17	60443149	60526240	0.453588269491635	0	0	0	0	0	0
APPL1	26060	3	57227737	57273471	0.57057037659066	0	0	0	0	0	0
APRT	353	16	88809469	88811934	0.161682061882307	0	0	0	0	0	0
APTR	100505854	7	77683851	77697345	0.211614236806408	0	0	0	0	0	0
APTX	54840	9	32972606	33025138	0.321813836315483	0	0	0	0	0	0
AQP1	358	7	30911800	30925516	0.107357405852335	0	0	0	0	0	0
AQP10	89872	1	154321067	154325325	0.0158258510432143	0	0	0	0	0	0
AQP11	282679	11	77589635	77610356	0.183644467411666	0	0	0	0	0	0
AQP12B	653437	2	240676416	240685768	0.0335895613978425	0	0	0	0	0	0
AQP6	363	12	49972837	49977139	0.0367547316064854	0	0	0	0	0	0
AQP7P1	375719	9	63315243	63334520	0.0156966604224533	0	0	0	0	0	0
AQP7P3	441432	9	65877574	65912560	0.0171823525612041	0	0	0	0	0	0
AQP8	343	16	25216916	25228932	0.0236418835992507	0	0	0	0	0	0
AQP9	366	15	58138209	58185911	0.038498804986758	0	0	0	0	0	0
AQR	9716	15	34856351	34969794	0.364834313028874	0	0	0	0	0	0
AR	367	X	67544032	67730619	0.033524966087462	0	0	0	0	0	0
ARAF	369	X	47561100	47571921	0.150054906013823	0	0	0	0	0	0
ARAP3	64411	5	141653401	141682233	0.130740908210064	0	0	0	0	0	0
ARC	23237	8	142611044	142614472	0.12189135068794	0	0	0	0	0	0
ARCN1	372	11	118572387	118603033	0.281441767327692	0	0	0	0	0	0
AREL1	9870	14	74661252	74713115	0.361862928751373	0	0	0	0	0	0
ARF1	375	1	228082660	228099212	0.65519023318907	0	0	0	0	0	0
ARF1P2	100420012	12	120845112	120845647	0.0105936309023965	0	0	0	0	0	0
ARF3	377	12	48931156	48957526	0.629481299657645	0	0	0	0	0	0
ARF4	378	3	57571363	57597488	0.375492539241651	0	0	0	0	0	0
ARF4P1	380	9	134078631	134079747	0.0353982300884956	0	0	0	0	0	0
ARF4P2	170485	20	62871979	62873280	0.015373683870551	0	0	0	0	0	0
ARF4P4	100129023	13	80881563	80888885	0.0830695691492798	0	0	0	0	0	0
ARF4P5	100316867	1	83572718	83573613	0.0138879917318003	0	0	0	0	0	0
ARF5	381	7	127588352	127591705	0.648989083392546	0	0	0	0	0	0
ARF6	382	14	49893018	49897054	0.129061430140172	0	0	0	0	0	0
ARFGAP3	26286	22	42796524	42857402	0.35178606033202	0	0	0	0	0	0
ARFGEF2	10564	20	48921721	49036693	0.599509075641108	0	0	0	0	0	0
ARFIP1	27236	4	152779937	152911912	0.190943737484659	0	0	0	0	0	0
ARFIP2	23647	11	6474683	6481479	0.270589755183774	0	0	0	0	0	0
ARFRP1	10139	20	63698642	63708013	0.288870228021446	0	0	0	0	0	0
ARG1	383	6	131573203	131584332	0.0176345197338673	0	0	0	0	0	0
ARGFX	503582	3	121562303	121590622	0.0704088883147083	0	0	0	0	0	0
ARGFXP1	503583	5	122675700	122680538	0.0700213164524256	0	0	0	0	0	0
ARGFXP2	503640	17	32150357	32151571	0.0481235062334475	0	0	0	0	0	0
ARHGAP11A	9824	15	32613733	32639949	0.12460435372392	0	0	0	0	0	0
ARHGAP11B	89839	15	30626131	30638810	0.0130482526968542	0	0	0	0	0	0
ARHGAP18	93663	6	129576145	129710225	0.231767973645113	0	0	0	0	0	0
ARHGAP19	84986	10	97222173	97292673	0.0267424584975131	0	0	0	0	0	0
ARHGAP19-SLIT1	100533184	10	97153042	97292673	0.0547768232026355	0	0	0	0	0	0
ARHGAP20	57569	11	110576855	110713189	0.547897422647116	0	0	0	0	0	0
ARHGAP23P1	102577425	16	33905444	33936913	0.0638847619662812	0	0	0	0	0	0
ARHGAP26-AS1	100874239	5	142859604	142868910	0.0162134229054971	0	0	0	0	0	0
ARHGAP26-IT1	100874372	5	143192500	143194166	0.188941282862864	0	0	0	0	0	0
ARHGAP28	79822	18	6729718	6915716	0.0762224662489503	0	0	0	0	0	0
ARHGAP31	57514	3	119294289	119419476	0.0271946256701763	0	0	0	0	0	0
ARHGAP33	115703	19	35775515	35788822	0.485110780957302	0	0	0	0	0	0
ARHGAP35	2909	19	46918567	47005077	0.422582520509011	0	0	0	0	0	0
ARHGAP36	158763	X	131056486	131089885	0.0126606808345714	0	0	0	0	0	0
ARHGAP39	80728	8	144529179	144700520	0.293068923196176	0	0	0	0	0	0
ARHGAP42	143872	11	100687676	100990925	0.0431496673341515	0	0	0	0	0	0
ARHGAP42P1	100887075	2	131328176	131331094	0.0129190620760933	0	0	0	0	0	0
ARHGAP42P3	266698	22	15533785	15553838	0.0368193269168658	0	0	0	0	0	0
ARHGAP44	9912	17	12789512	12991643	0.464440281635553	0	0	0	0	0	0
ARHGAP6	395	X	11137543	11665701	0.111039338544022	0	0	0	0	0	0
ARHGEF11	9826	1	156934840	157046640	0.695691492797623	0	0	0	0	0	0
ARHGEF17	9828	11	73305939	73369380	0.522511465667593	0	0	0	0	0	0
ARHGEF25	115557	12	57610180	57617245	0.150636263807248	0	0	0	0	0	0
ARHGEF33	100271715	2	38919363	38975449	0.255151476002842	0	0	0	0	0	0
ARHGEF38	54848	4	105552522	105682539	0.0350106582262128	0	0	0	0	0	0
ARHGEF39	84904	9	35658875	35675738	0.193075382727214	0	0	0	0	0	0
ARHGEF9	23229	X	63634967	63785546	0.690717653898327	0	0	0	0	0	0
ARID1B	57492	6	156777892	157210779	0.693301466313546	0	0	0	0	0	0
ARID3A	1820	19	926037	972816	0.125508688069246	0	0	0	0	0	0
ARID3B	10620	15	74541177	74598131	0.0985078483302112	0	0	0	0	0	0
ARID3C	138715	9	34621286	34628950	0.024094050771914	0	0	0	0	0	0
ARID4A	5926	14	58298385	58373995	0.87397454944771	0	0	0	0	0	0
ARID4B	51742	1	235166895	235328298	0.8531748595052	0	0	0	0	0	0
ARIH1	25820	15	72474282	72586560	0.413087009883083	0	0	0	0	0	0
ARIH2OS	646450	3	48917788	48919385	0.0853304050125961	0	0	0	0	0	0
ARIH2P1	390844	18	28651530	28653411	0.0462502422324139	0	0	0	0	0	0
ARL10	285598	5	176365474	176415463	0.163038563400297	0	0	0	0	0	0
