gene	entrez_id	chromosome	start_position	end_position	prop_express	selected.Astro	selected.Exc	selected.Inh	selected.Micro	selected.Oligo	selected.OPC
ATP6V0C	527	16	2513726	2520223	0.903946773464246	0	0	1	0	0	0
ATP6V0D1	9114	16	67438014	67481186	0.535818099605969	0	0	1	0	0	0
ATP6V0E2	155066	7	149872968	149880713	0.601188553711001	0	0	1	0	0	0
ATP6V1A	523	3	113747019	113812058	0.839416058394161	0	0	1	0	0	0
ATP6V1F	9296	7	128862803	128865849	0.553194238098314	0	0	1	0	0	0
ATP8A1	10396	4	42408373	42657105	0.826174019766165	0	0	0	0	1	0
ATP8A2	51761	13	25372011	26025851	0.809314643756863	0	0	1	0	0	0
ATP8B1	5205	18	57646426	57803822	0.293908662231122	0	1	0	0	0	0
ATP8B4	79895	15	49858238	50181793	0.110974743233641	0	0	0	1	0	0
ATP9A	10079	20	51596775	51768411	0.775789677669401	0	0	0	0	1	0
ATXN10	25814	22	45671798	45845307	0.513209740972805	0	0	1	0	0	0
ATXN7	6314	3	63864557	64003462	0.543117369678961	0	1	0	0	0	0
ATXN7L1	222255	7	105604774	105877232	0.406433692913894	0	0	0	1	0	0
AUH	549	9	91213815	91361939	0.379626639106001	0	0	1	0	0	0
AUP1	550	2	74526648	74529897	0.752664556553194	0	0	0	0	1	0
AVIL	10677	12	57797372	57819824	0.328919320457335	1	0	0	0	0	0
AXIN2	8313	17	65528563	65561622	0.269427039596925	1	0	0	0	0	0
AXL	558	19	41219199	41261767	0.700923712938441	1	0	0	0	0	0
AZI2	64343	3	28322353	28349424	0.519604676700472	0	0	1	0	0	0
AZIN2	113451	1	33081110	33178892	0.338673212324785	0	0	0	0	1	0
B3GALNT1	8706	3	161083883	161105630	0.458368322459789	0	0	1	0	0	0
B3GALT2	8707	1	193178730	193186613	0.507460758348944	0	0	1	0	0	0
B3GAT1	27087	11	134378504	134411987	0.579807505975066	0	0	0	0	1	0
B3GAT3	26229	11	62615296	62622175	0.460758348943867	0	0	1	0	0	0
B3GNT5	84002	3	183253226	183273391	0.28673858277889	0	0	0	1	0	0
B3GNT7	93010	2	231395624	231408801	0.027840578773981	0	0	0	0	0	1
B4GALNT1	2583	12	57625895	57633239	0.464246495704412	0	1	0	0	0	0
B4GALNT4	338707	11	369779	382117	0.714553323428719	1	0	0	0	0	0
B4GALT1	2683	9	33110637	33167358	0.0436018345068148	0	0	0	1	0	0
B4GALT6	9331	18	31622246	31725286	0.550997997545378	0	0	1	0	0	0
B4GAT1	11041	11	66345372	66347690	0.600219624055294	0	0	1	0	0	0
B9D1	27077	17	19335263	19378182	0.299980621406886	0	1	0	0	0	0
BAALC-AS1	100499183	8	103156990	103172140	0.0258381241521866	1	0	0	0	0	0
BACE1	23621	11	117285686	117316256	0.474840126606808	0	0	0	0	1	0
BACH1	571	21	29298795	29361896	0.116917511788644	0	0	1	0	0	0
BAG3	9531	10	119651347	119677819	0.0332665848459402	1	0	0	0	0	0
BAMBI	25805	10	28677495	28682939	0.0200245462179446	0	0	0	0	0	1
BASP1	10409	5	17216823	17276845	0.772107744977715	0	1	0	0	0	0
BATF3	55509	1	212686417	212699985	0.122666494412506	0	0	0	1	0	0
BAX	581	19	48954860	48961798	0.140301014146373	0	0	0	1	0	0
BBOX1	8424	11	27040705	27127807	0.0266132678767521	1	0	0	0	0	0
BBOX1-AS1	103695435	11	27047186	27220113	0.019120211872618	1	0	0	0	0	0
BBX	56987	3	107522936	107811329	0.399715780634326	0	0	0	0	1	0
BCAR1	9564	16	75229030	75268053	0.303856340029714	0	0	0	0	1	0
BCAR3	8412	1	93561786	93847150	0.0801627801821588	1	0	0	0	0	0
BCAS3	54828	17	60677811	61392838	0.535947290226729	0	0	0	0	1	0
BCAT1	586	12	24810024	24949459	0.373425489309476	0	0	1	0	0	0
BCAT2	587	19	48795062	48811063	0.391189199664104	1	0	0	0	0	0
BCHE	590	3	165772904	165837472	0.0305535818099606	0	0	0	0	0	1
BCKDHB	594	6	80106627	80346270	0.28951618112525	1	0	0	0	0	0
BCL11A	53335	2	60451167	60553498	0.634455138556941	0	1	0	0	0	0
BCL11B	64919	14	99169287	99271713	0.209417996253472	0	0	1	0	0	0
BCO1	53630	16	81238642	81291142	0.12324785220593	1	0	0	0	0	0
BCO2	83875	11	112175485	112218929	0.409598863122537	0	0	0	1	0	0
BCYRN1	618	2	47335315	47335514	0.912667140365609	0	1	0	0	0	0
BDH2	56898	4	103077625	103099867	0.0782895161811253	1	0	0	0	0	0
BDNF	627	11	27654893	27722058	0.184290420515471	0	1	0	0	0	0
BDNF-AS	497258	11	27506852	27698171	0.117175893030166	1	0	0	0	0	0
BDP1	55814	5	71455383	71581062	0.942962340934048	0	1	0	0	0	0
BDP1P	724038	18	77432057	77437249	0.044183192300239	0	0	0	0	0	1
BEGAIN	57596	14	100537147	100587404	0.347781151088431	1	0	0	0	0	0
BEND5	79656	1	48727523	48776969	0.403203927394871	0	1	0	0	0	0
BEND6	221336	6	56954975	57027652	0.561333247206253	0	0	1	0	0	0
BEND7	222389	10	13438484	13528597	0.115625605581035	0	0	0	0	0	1
BEST1	7439	11	61946715	61964463	0.146179187390995	0	0	0	0	1	0
BEST3	144453	12	69643508	69699416	0.0265486725663717	0	0	0	0	0	1
BEX5	340542	X	102153707	102156014	0.721787998191331	0	1	0	0	0	0
BHMT	635	5	79111781	79132290	0.036560945675344	1	0	0	0	0	0
BHMT2	23743	5	79069724	79090074	0.114462889994186	1	0	0	0	0	0
BICC1	80114	10	58512916	58831437	0.223758155157936	0	1	0	0	0	0
BICD1	636	12	32106736	32383650	0.686777339965119	0	0	1	0	0	0
BIN2	51411	12	51281038	51324680	0.0147277307667463	0	0	0	1	0	0
BIRC2	329	11	102347182	102378670	0.411084555261288	0	0	0	0	1	0
BLID	414899	11	122115354	122116215	0.0136942058006589	1	0	0	0	0	0
BLM	641	15	90717327	90815462	0.0609779729991603	0	0	0	0	0	1
BLNK	29760	10	96191699	96271576	0.0637555713455203	0	0	0	1	0	0
BMP8B	656	1	39757182	39788861	0.0666623603126413	0	0	0	0	0	1
BMPER	168667	7	33904911	34155872	0.530198307602868	0	1	0	0	0	0
BMPR1A	657	10	86755786	86925188	0.138621536076481	1	0	0	0	0	0
BMPR1B	658	4	94757977	95158450	0.072992700729927	1	0	0	0	0	0
BMS1P4	729096	10	73699151	73730514	0.579161552871262	0	0	0	1	0	0
BMS1P5	399761	10	46786733	46811989	0.679090498029843	0	0	0	0	0	1
BMS1P6	642826	10	47535574	47553523	0.742070925650798	0	0	0	0	0	1
BNIP3L	665	8	26383007	26413129	0.602157483366708	0	0	0	0	1	0
BOC	91653	3	113211003	113287463	0.0618823073444868	1	0	0	0	0	0
BOK	666	2	241558064	241574138	0.0667915509334022	0	0	0	0	1	0
BRD2	6046	6	32968660	32981505	0.468638976810284	1	0	0	0	0	0
BRD9	65980	5	863735	892824	0.515147600284219	1	0	0	0	0	0
BRINP2	57795	1	177170922	177282422	0.606356178541438	1	0	0	0	0	0
BRK1	55845	3	10115649	10127190	0.579549124733544	0	1	0	0	0	0
BROX	148362	1	222712553	222735196	0.41825463471352	0	0	0	1	0	0
BRSK2	9024	11	1389899	1462689	0.677992377753375	0	1	0	0	0	0
BSN	8927	3	49554489	49671549	0.695497706866481	0	1	0	0	0	0
BTBD10	84280	11	13387996	13463297	0.575544215489955	0	1	0	0	0	0
BTBD11	121551	12	107317168	107659642	0.131774433176151	0	0	1	0	0	0
BTBD3	22903	20	11890723	11926595	0.428073121891351	0	0	0	0	1	0
BTBD8	284697	1	92080305	92147840	0.376073897035075	0	0	1	0	0	0
BTBD9	114781	6	38168451	38640547	0.545507396163039	0	1	0	0	0	0
BTG1	694	12	92140278	92145897	0.249014921516698	0	0	1	0	0	0
BTG2	7832	1	203305536	203309602	0.0680188618306311	0	0	0	1	0	0
BTK	695	X	101349447	101390796	0.0135650151798979	0	0	0	1	0	0
BTRC	8945	10	101354033	101557321	0.554873716168206	0	0	0	0	0	1
BVES-AS1	154442	6	105137687	105169945	0.0517408436147536	0	0	0	1	0	0
BZW1P2	151579	3	116644238	116646724	0.384535882694916	1	0	0	0	0	0
C10orf107	219621	10	61662952	61766766	0.11633615399522	0	0	0	0	1	0
C10orf131	100127889	10	95907965	95938658	0.0607841870680189	1	0	0	0	0	0
C10orf54	64115	10	71747556	71773580	0.0120147277307667	0	0	0	1	0	0
C10orf90	118611	10	126424997	126671038	0.0325560364317551	0	0	0	0	1	0
C11orf24	53838	11	68261335	68272001	0.130999289451586	0	0	0	0	1	0
C11orf39	101929637	11	131662129	131663556	0.0102706543504942	0	0	0	0	1	0
C11orf71	54494	11	114391448	114400550	0.196757315418901	0	0	0	0	1	0
C11orf80	79703	11	66744736	66843516	0.501776371035463	0	1	0	0	0	0
C11orf87	399947	11	109421728	109429167	0.682449454169627	0	1	0	0	0	0
C12orf4	57102	12	4487730	4538508	0.524513920289387	0	1	0	0	0	0
C12orf42	374470	12	103079645	103525254	0.0399844971255087	0	0	0	1	0	0
C12orf49	79794	12	116713320	116738070	0.188166139138299	1	0	0	0	0	0
C12orf5	57103	12	4321193	4360028	0.326141722110975	0	0	0	1	0	0
C12orf76	400073	12	110028042	110082224	0.580647245010012	0	0	0	0	1	0
C14orf119	55017	14	23095474	23100456	0.135650151798979	0	0	0	0	1	0
C14orf132	56967	14	96039324	96093971	0.385892384212906	0	1	0	0	0	0
C14orf159	80017	14	91114013	91225396	0.449583360248046	1	0	0	0	0	0
C14orf166	51637	14	51989510	52004702	0.234997739164137	0	0	0	0	1	0
C15orf59	388135	15	73735431	73753187	0.27704928622182	0	0	1	0	0	0
C16orf62	57020	16	19555073	19701163	0.497642271171113	0	0	0	0	1	0
C16orf70	80262	16	67109898	67148539	0.230799043989406	0	0	0	0	1	0
C16orf87	388272	16	46802047	46831162	0.309023964860151	0	1	0	0	0	0
C16orf89	146556	16	5042772	5066145	0.0387571862282798	1	0	0	0	0	0
C17orf85	55421	17	3802160	3846251	0.509592403591499	0	0	0	0	1	0
C18orf42	642597	18	5143673	5198203	0.026031910083328	0	0	1	0	0	0
C19orf18	147685	19	57958437	57974534	0.0362379691234416	1	0	0	0	0	0
C19orf24	55009	19	1275521	1279244	0.122149731929462	0	0	0	0	1	0
C1GALT1	56913	7	7182547	7248651	0.306504747755313	0	0	0	0	1	0
C1QL1	10882	17	44959693	44968276	0.0517408436147536	0	0	0	0	0	1
C1QTNF3	114899	5	34017858	34043266	0.126283831793812	0	0	0	0	1	0
C1orf115	79762	1	220690286	220699157	0.387507266972418	0	1	0	0	0	0
C1orf228	339541	1	44674694	44725591	0.217234028809508	1	0	0	0	0	0
C1orf54	79630	1	150269004	150280924	0.089335314256185	1	0	0	0	0	0
C1orf95	375057	1	226548248	226609214	0.259285575867192	0	1	0	0	0	0
C20orf194	25943	20	3249302	3407662	0.758025967314773	1	0	0	0	0	0
C20orf96	140680	20	270863	290778	0.296750855887863	1	0	0	0	0	0
C21orf91	54149	21	17788967	17819386	0.0352690394677346	0	0	0	0	1	0
C2CD2	25966	21	41885110	41953957	0.224985466055164	1	0	0	0	0	0
C2orf69	205327	2	199911256	199928273	0.330792584458368	0	0	0	0	1	0
C2orf76	130355	2	119300442	119366826	0.110070408888315	0	0	0	0	1	0
C2orf80	389073	2	208165347	208190258	0.409275886570635	0	1	0	0	0	0
C2orf82	389084	2	232869119	232878695	0.167495639816549	1	0	0	0	0	0
C2orf88	84281	2	189879553	190203484	0.163103158710678	0	0	0	0	1	0
C3	718	19	6677835	6720682	0.022027000839739	0	0	0	1	0	0
C3orf17	25871	3	113002444	113019851	0.511013500419869	0	1	0	0	0	0
C3orf70	285382	3	185078050	185153014	0.17447193333764	0	0	0	0	0	1
C3orf80	401097	3	160223784	160290143	0.247787610619469	0	1	0	0	0	0
C4orf19	55286	4	37453454	37593510	0.0343001098120276	1	0	0	0	0	0
C4orf32	132720	4	112145397	112189081	0.112395840062012	0	0	0	0	1	0
C4orf47	441054	4	185405235	185449828	0.494800077514372	0	1	0	0	0	0
C5	727	9	120952335	121074925	0.111491505716685	1	0	0	0	0	0
C5AR1	728	19	47307745	47322070	0.0541308700988308	0	0	0	1	0	0
C5orf15	56951	5	133955507	133968715	0.303016600994768	0	0	0	0	0	1
C5orf49	134121	5	7830378	7851490	0.26451779600801	0	1	0	0	0	0
C5orf63	401207	5	127035666	127073539	0.902525676635876	0	1	0	0	0	0
C6orf89	221477	6	36871846	36928964	0.55545507396163	0	0	0	0	1	0
C7orf55	154791	7	139340450	139346319	0.293521090368839	0	0	0	0	1	0
C7orf61	402573	7	100456615	100464271	0.0206704993217492	1	0	0	0	0	0
C7orf73	647087	7	135662473	135676412	0.271364898908339	1	0	0	0	0	0
C8orf34	116328	8	68330722	68819023	0.223435178606033	0	0	1	0	0	0
C8orf4	56892	8	40153468	40155308	0.0918545313610232	0	0	1	0	0	0
C9orf114	51490	9	128819651	128829847	0.39745494477101	1	0	0	0	0	0
C9orf142	286257	9	136992418	136993976	0.551127188166139	1	0	0	0	0	0
C9orf16	79095	9	128159425	128163928	0.574381499903107	0	1	0	0	0	0
C9orf3	84909	9	94726604	95147311	0.707577029907629	0	0	0	0	1	0
C9orf41	138199	9	74981020	75028486	0.374717395517085	0	1	0	0	0	0
C9orf66	157983	9	213108	215893	0.0328790129836574	0	0	0	1	0	0
C9orf85	138241	9	71911321	71973459	0.142238873457787	0	0	0	0	1	0
C9orf89	84270	9	93096129	93113283	0.424714165751566	1	0	0	0	0	0
C9orf91	203197	9	114603942	114646423	0.326723079904399	0	1	0	0	0	0
CA11	770	19	48638015	48646194	0.759770040695046	0	1	0	0	0	0
CA14	23632	1	150257159	150265078	0.0257735288418061	0	0	0	0	1	0
CA4	762	17	60149941	60159546	0.201537368387055	0	1	0	0	0	0
CA8	767	8	60187347	60281395	0.0573606356178541	0	0	0	0	0	1
CABIN1	23523	22	24011192	24178628	0.587623538531103	0	1	0	0	0	0
CABP1	9478	12	120640619	120667324	0.760545184419611	0	1	0	0	0	0
CACHD1	57685	1	64470793	64693058	0.180479297203023	1	0	0	0	0	0
CACNA1E	777	1	181483311	181806784	0.708675150184097	0	1	0	0	0	0
CACNA1I	8911	22	39557969	39689739	0.354886635230282	0	1	0	0	0	0
CACNA2D2	9254	3	50362613	50504244	0.206963374459014	0	0	1	0	0	0
CACNA2D3	55799	3	54122593	55074557	0.623538531102642	0	1	0	0	0	0
CACNB1	782	17	39173456	39197703	0.401330663393838	1	0	0	0	0	0
CACNB2	783	10	18140677	18541759	0.812027646792843	0	1	0	0	0	0
CACNB3	784	12	48814432	48828943	0.418900587817324	0	1	0	0	0	0
CACNG2	10369	22	36560869	36702645	0.509011045798075	0	0	1	0	0	0
CACNG4	27092	17	66964864	67033402	0.0714424132807958	0	0	0	0	0	1
CADM1	23705	11	115173625	115504523	0.660551643950649	1	0	0	0	0	0
CADPS	8618	3	62398346	62875389	0.874232930689232	0	0	1	0	0	0
CADPS2	93664	7	122318424	122886759	0.499773916413668	0	1	0	0	0	0
CALB1	793	8	90058608	90082881	0.134552031522511	0	0	1	0	0	0
CALB2	794	16	71358713	71390438	0.0794522317679736	0	0	1	0	0	0
CALCRL	10203	2	187341963	187448294	0.0932756281893934	0	0	0	0	0	1
CALM2	805	2	47160082	47176601	0.976358116400749	0	1	0	0	0	0
CALN1	83698	7	71779491	72447151	0.262192364834313	0	0	1	0	0	0
CALR	811	19	12938600	12944490	0.445707641625218	0	0	1	0	0	0
CALY	50632	10	133324072	133336971	0.803048898649958	0	0	1	0	0	0
CAMK1	8536	3	9757345	9769987	0.539758413539177	0	1	0	0	0	0
CAMK1D	57118	10	12349517	12835545	0.762353853110264	0	1	0	0	0	0
CAMK2A	815	5	150219491	150289840	0.776564821393967	0	1	0	0	0	0
CAMK2G	818	10	73812501	73874591	0.805761901685938	1	0	0	0	0	0
CAMK2N2	94032	3	184259215	184261463	0.197080291970803	0	0	1	0	0	0
CAMK4	814	5	111224249	111494886	0.607454298817906	0	1	0	0	0	0
CAMKK1	84254	17	3860315	3894891	0.528389638912215	0	1	0	0	0	0
CAMKK2	10645	12	121237692	121298308	0.684710290032944	0	1	0	0	0	0
CAMKV	79012	3	49857981	49869955	0.770234480976681	0	1	0	0	0	0
CAMTA1	23261	1	6785324	7769706	0.895355597183644	0	0	1	0	0	0
CAND1	55832	12	67269281	67314692	0.578838576319359	0	0	1	0	0	0
CANX	821	5	179678646	179731641	0.645630127252761	0	0	1	0	0	0
CAP1	10487	1	40040240	40072649	0.415670822298301	0	0	0	1	0	0
CAP2	10486	6	17393216	17557792	0.823913183902849	0	1	0	0	0	0
CAPN3	825	15	42359500	42412317	0.142884826561592	0	0	0	0	1	0
CAPNS1	826	19	36139926	36150353	0.383566953039209	0	0	0	0	1	0
CAPZB	832	1	19338773	19485641	0.512886764420903	0	0	0	1	0	0
CARD11	84433	7	2906075	3043945	0.0107228215231574	0	0	0	1	0	0
CARD8	22900	19	48190371	48256277	0.147341902977844	0	0	0	1	0	0
CARD9	64170	9	136363956	136373681	0.0621406885860087	0	0	0	1	0	0
CARF	79800	2	202912218	202987857	0.33654156708223	0	0	0	0	1	0
CARHSP1	23589	16	8852942	8869012	0.119565919514243	0	0	0	0	1	0
CARNS1	57571	11	67415678	67425607	0.0956010593630902	0	0	0	0	1	0
CASC15	401237	6	21666444	22194400	0.308442607066727	0	1	0	0	0	0
CASD1	64921	7	94509858	94631872	0.643304696079065	0	0	1	0	0	0
CASK	8573	X	41514934	41923078	0.368128673858278	0	0	0	0	0	1
CASKIN1	57524	16	2177183	2196464	0.263871842904205	1	0	0	0	0	0
CASP1	834	11	105025508	105036662	0.0171177572508236	0	0	0	1	0	0
CASP10	843	2	201182898	201229406	0.0284219365674052	0	0	0	1	0	0
CASP3	836	4	184627696	184649475	0.158839868225567	1	0	0	0	0	0
CASP7	840	10	113679162	113730909	0.0259673147729475	1	0	0	0	0	0
CASP9	842	1	15491401	15526529	0.174859505199922	1	0	0	0	0	0
CASS4	57091	20	56411548	56459340	0.0306827724307215	0	0	0	1	0	0
CAST	831	5	96662037	96774683	0.604870486402687	0	0	0	0	1	0
CATSPER2	117155	15	43630562	43648845	0.712486273496544	0	1	0	0	0	0
CBFA2T2	9139	20	33490122	33650031	0.702990762870616	1	0	0	0	0	0
CBL	867	11	119206276	119308149	0.353659324333053	0	0	0	1	0	0
CBLN2	147381	18	72535898	72638477	0.336218590530327	0	1	0	0	0	0
CBR4	84869	4	168894623	169010317	0.439312705897552	0	0	0	0	0	1
CBX3P3	100421861	5	112777643	112778189	0.103287901298366	1	0	0	0	0	0
CC2D2B	387707	10	95974029	96035750	0.110587171371358	1	0	0	0	0	0
CCDC102B	79839	18	68715254	69171081	0.278534978360571	0	1	0	0	0	0
CCDC109B	55013	4	109560199	109688645	0.0682126477617725	0	0	1	0	0	0
CCDC112	153733	5	115267188	115296761	0.420450875266456	0	0	0	0	1	0
CCDC122	160857	13	43823931	43879690	0.132549576900717	0	0	0	0	1	0
CCDC136	64753	7	128791410	128822133	0.716749563981655	0	0	1	0	0	0
CCDC14	64770	3	123887353	123961409	0.715393062463665	0	0	0	0	0	1
CCDC144A	9720	17	16690235	16774999	0.869582068341838	0	1	0	0	0	0
CCDC144NL	339184	17	20847348	20896647	0.276274142497255	0	1	0	0	0	0
CCDC146	57639	7	77122617	77295204	0.371875201860345	0	0	0	0	0	1
CCDC151	115948	19	11420605	11435782	0.0606549964472579	1	0	0	0	0	0
CCDC152	100129792	5	42756818	42802437	0.148052451392029	0	0	1	0	0	0
CCDC158	339965	4	76313039	76421893	0.160777727536981	0	1	0	0	0	0
CCDC173	129881	2	169645425	169694421	0.107874168335379	1	0	0	0	0	0
CCDC175	729665	14	59505067	59582114	0.276403333118016	0	1	0	0	0	0
CCDC184	387856	12	48183583	48185926	0.192623215554551	0	0	1	0	0	0
CCDC28A	25901	6	138773520	138808327	0.671468251404948	0	1	0	0	0	0
CCDC3	83643	10	12896625	13099773	0.374136037723661	0	1	0	0	0	0
CCDC30	728621	1	42463318	42654664	0.452813125767069	0	1	0	0	0	0
CCDC34	91057	11	27338514	27363248	0.438795943414508	0	1	0	0	0	0
CCDC39	339829	3	180614008	180679495	0.428525289064014	0	1	0	0	0	0
CCDC50	152137	3	191329082	191398670	0.286351010916607	0	0	0	0	0	1
CCDC53	51019	12	102012840	102062124	0.305600413409986	0	0	0	0	1	0
CCDC57	284001	17	82101470	82213520	0.641366836767651	0	1	0	0	0	0
CCDC68	80323	18	54901509	54959508	0.0931464375686325	0	1	0	0	0	0
CCDC88A	55704	2	55287842	55419921	0.974614043020477	0	0	0	0	1	0
CCDC88C	440193	14	91271323	91417844	0.0891415283250436	1	0	0	0	0	0
CCDC91	55297	12	28188259	28550166	0.543246560299722	0	0	1	0	0	0
CCK	885	3	42257826	42266170	0.732123247852206	0	1	0	0	0	0
CCKBR	887	11	6259611	6272127	0.213616691428202	0	1	0	0	0	0
CCL2	6347	17	34255277	34257203	0.0154382791809315	0	0	0	1	0	0
CCM2	83605	7	44999746	45076470	0.289193204573348	0	0	0	1	0	0
CCND1	595	11	69641105	69654474	0.170273238162909	0	0	0	0	0	1
CCND2	894	12	4273733	4305356	0.698404495833603	0	0	0	0	0	1
CCNE2	9134	8	94880224	94896653	0.0976035139848847	0	0	0	0	1	0
CCNH	902	5	87391493	87413033	0.590982494670887	0	0	1	0	0	0
CCNI2	645121	5	132747411	132756255	0.299916026096505	0	0	0	0	0	1
CCNL1	57018	3	157146364	157160693	0.686906530585879	0	0	0	0	1	0
CCNL2	81669	1	1385711	1399338	0.863187132614172	1	0	0	0	0	0
CCNY	219771	10	35246981	35572670	0.388799173180027	0	0	0	0	1	0
CCNYL1	151195	2	207711540	207756174	0.268135133389316	0	1	0	0	0	0
CCP110	9738	16	19523857	19553408	0.551902331890705	0	0	0	0	1	0
CCPG1	9236	15	55355223	55408510	0.740133066339384	0	1	0	0	0	0
CCT2	10576	12	69585428	69601577	0.574704476455009	0	0	1	0	0	0
CCT3	7203	1	156308961	156338415	0.516181125250307	0	0	1	0	0	0
CCT5	22948	5	10250170	10266389	0.444028163555326	0	0	1	0	0	0
CCT6B	10693	17	34927859	34980919	0.0654996447257929	1	0	0	0	0	0
CCT7	10574	2	73233425	73253022	0.342548930947613	0	0	1	0	0	0
CCZ1	51622	7	5898710	5925976	0.567340611071636	0	0	0	0	1	0
CD109	135228	6	73672182	73828317	0.0833925457011821	1	0	0	0	0	0
CD14	929	5	140631728	140633701	0.0241586460822944	0	0	0	1	0	0
CD164	8763	6	109366514	109382559	0.37122924875654	0	0	0	0	1	0
CD200	4345	3	112332347	112362812	0.603772366126219	0	0	1	0	0	0
CD22	933	19	35329166	35347361	0.0321038692590918	0	0	0	0	1	0
CD27-AS1	678655	12	6439001	6451517	0.377624184484206	0	0	0	0	1	0
CD300LF	146722	17	74694308	74713059	0.0257735288418061	0	0	0	1	0	0
CD320	51293	19	8302127	8308356	0.169045927265681	0	0	1	0	0	0
CD37	951	19	49335365	49340606	0.0137588011110393	0	0	0	1	0	0
CD40	958	20	46118250	46129745	0.0265486725663717	0	0	0	1	0	0
CD47	961	3	108043094	108091088	0.893869905044894	0	1	0	0	0	0
CD55	1604	1	207321472	207360966	0.166074542988179	0	0	0	0	1	0
CD58	965	1	116514534	116571093	0.0293908662231122	0	0	0	1	0	0
CD59	966	11	33703010	33736479	0.574123118661585	0	0	1	0	0	0
CD68	968	17	7579487	7582111	0.0323622505006137	0	0	0	1	0	0
CD74	972	5	150401637	150412936	0.0676312899683483	0	0	0	1	0	0
CD84	8832	1	160541094	160579516	0.027840578773981	0	0	0	1	0	0
CD9	928	12	6199844	6238271	0.0366901362961049	0	0	0	0	1	0
CD99	4267	X	2691187	2741309	0.0142109682837026	0	0	0	1	0	0
CD99L2	83692	X	150766336	150898816	0.582585104321426	0	0	1	0	0	0
CDC14A	8556	1	100345042	100520277	0.0225437633227828	1	0	0	0	0	0
CDC34	997	19	531719	542088	0.316646211485046	1	0	0	0	0	0
CDC37	11140	19	10391131	10403595	0.590207350946321	1	0	0	0	0	0
CDC37L1	55664	9	4679553	4708399	0.356695303920935	0	0	1	0	0	0
CDC40	51362	6	110180421	110232232	0.747690717653898	0	1	0	0	0	0
CDC42	998	1	22052627	22092943	0.652025062980428	0	0	1	0	0	0
CDC42BPB	9578	14	102932379	103057405	0.461791873909954	0	0	0	0	1	0
CDC42EP1	11135	22	37559778	37569405	0.0122085136619081	0	0	0	0	1	0
CDC42EP2	10435	11	65314818	65322429	0.0228021445643046	0	0	0	0	1	0
CDC42EP3	10602	2	37641882	37672535	0.221368128673858	0	0	1	0	0	0
CDC42EP4	23580	17	73283624	73312004	0.0218332149085976	1	0	0	0	0	0
CDC5L	988	6	44387514	44450424	0.535495123054066	0	0	1	0	0	0
CDCA7	83879	2	173354017	173368990	0.0500613655448614	0	0	1	0	0	0
CDCA7L	55536	7	21900899	21945924	0.0194431884245204	0	0	0	0	0	1
CDH1	999	16	68737292	68835542	0.0437310251275757	0	0	0	0	1	0
CDH11	1009	16	64945226	65126112	0.308636392997868	0	0	0	0	0	1
CDH12	1010	5	21750864	22853622	0.476842581228603	0	1	0	0	0	0
CDH13	1012	16	82626794	83796610	0.36560945675344	0	0	1	0	0	0
CDH18	1016	5	19472930	20575873	0.659841095536464	0	1	0	0	0	0
CDH19	28513	18	66501187	66604138	0.0171177572508236	0	0	0	0	1	0
CDH22	64405	20	46173733	46308829	0.238808862476584	0	1	0	0	0	0
CDH24	64403	14	23047061	23057619	0.088366384600478	1	0	0	0	0	0
CDH6	1004	5	31193655	31329146	0.226083586331632	0	0	0	0	0	1
CDH8	1006	16	61647244	62037035	0.49589819779084	0	1	0	0	0	0
CDH9	1007	5	26880600	27121198	0.673470706026742	0	0	1	0	0	0
CDHR1	92211	10	84194635	84219621	0.140171823525612	0	0	1	0	0	0
CDHR3	222256	7	105877200	106036431	0.23829209999354	1	0	0	0	0	0
CDK10	8558	16	89672247	89696364	0.583231057425231	0	1	0	0	0	0
CDK18	5129	1	205504556	205532793	0.199922485627543	0	0	0	0	1	0
CDK19	23097	6	110609978	110816516	0.306375557134552	0	0	0	0	1	0
CDK2	1017	12	55966769	55972789	0.0368193269168658	0	0	0	1	0	0
CDK2AP2	10263	11	67506490	67508728	0.106388476196628	0	0	0	0	1	0
CDK5RAP1	51654	20	33358839	33401902	0.461662683289193	0	1	0	0	0	0
CDK5RAP2	55755	9	120388869	120580170	0.474517150054906	0	0	0	0	1	0
CDK5RAP3	80279	17	47967904	47981786	0.77010529035592	1	0	0	0	0	0
CDK8	1024	13	26254125	26405238	0.275369808151928	0	0	1	0	0	0
CDK9	1025	9	127786026	127790773	0.442154899554292	1	0	0	0	0	0
CDKN1A	1026	6	36676460	36687339	0.0242232413926749	0	0	0	1	0	0
CDKN1C	1028	11	2883218	2885816	0.0627220463794328	0	0	0	0	1	0
CDO1	1036	5	115804733	115816954	0.329823654802661	0	0	1	0	0	0
CDR1	1038	X	140783260	140784558	0.444738711969511	0	0	1	0	0	0
CDS1	1040	4	84582904	84651340	0.362508881855177	0	0	1	0	0	0
CDS2	8760	20	5126761	5197887	0.591822233705833	0	0	1	0	0	0
CDYL2	124359	16	80597899	80805043	0.295911116852916	0	1	0	0	0	0
CEACAM21	90273	19	41549250	41586844	0.0331373942251793	0	0	0	1	0	0
CEBPA	1050	19	33299934	33302564	0.0425683095407273	0	0	0	1	0	0
CEBPB	1051	20	50190583	50192690	0.270912731735676	0	0	0	1	0	0
CEBPG	1054	19	33373669	33382686	0.257218525935017	0	0	0	1	0	0
CECR1	51816	22	17178790	17221854	0.0727343194884051	0	0	0	1	0	0
